Symbol,Call/Put,Expiration,Strike Price,Volume,Matched,Routed,Bid Size,Bid Price,Ask Size,Ask Price,Last Price
CORZ,P,2025-11-14,16.0000,3190,3190,0,0,0.0,0,0.0,0.4200
SPX,P,2026-01-16,6200.0000,3186,3186,0,0,0.0,0,0.0,39.1900
SPY,C,2025-11-14,685.0000,3157,2954,203,0,0.0,0,0.0,1.9900
IWM,C,2025-11-12,247.0000,3144,2978,166,0,0.0,0,0.0,0.0100
AMD,C,2025-11-14,250.0000,3139,2746,393,0,0.0,0,0.0,7.9000
EXC,C,2025-12-19,48.0000,3131,3131,0,0,0.0,0,0.0,0.4500
IBIT,C,2025-11-21,71.0000,3120,3120,0,0,0.0,0,0.0,0.0300
VIX,P,2025-11-19,20.0000,3090,3090,0,0,0.0,0,0.0,2.3000
SPXW,P,2025-11-13,6760.0000,3086,3086,0,0,0.0,0,0.0,2.2500
VIXW,P,2025-11-26,16.0000,3083,3083,0,0,0.0,0,0.0,0.2000
XSP,P,2025-11-12,683.0000,3077,3077,0,0,0.0,0,0.0,0.0500
AMD,P,2025-11-14,245.0000,3065,3009,56,0,0.0,0,0.0,1.1900
SPY,C,2025-11-13,690.0000,3052,3051,1,0,0.0,0,0.0,0.1300
VIX,C,2026-02-18,100.0000,3040,3040,0,0,0.0,0,0.0,0.2800
SPXW,C,2025-11-13,6905.0000,3032,3032,0,0,0.0,0,0.0,2.0500
SPXW,P,2025-12-31,5500.0000,3028,3028,0,0,0.0,0,0.0,8.0000
SPXW,P,2025-11-14,6550.0000,3003,3003,0,0,0.0,0,0.0,0.6700
TMO,C,2025-11-21,570.0000,3003,3003,0,0,0.0,0,0.0,19.0900
KBE,C,2025-12-19,58.0000,3002,3002,0,0,0.0,0,0.0,2.3000
TMO,C,2025-11-21,620.0000,3000,3000,0,0,0.0,0,0.0,1.2000
VERA,C,2025-12-19,30.0000,3000,3000,0,0,0.0,0,0.0,3.9500
QQQ,C,2025-11-13,623.0000,2985,2911,74,0,0.0,0,0.0,1.4900
SPXW,C,2025-11-13,6970.0000,2949,2949,0,0,0.0,0,0.0,0.2000
PLTR,C,2025-11-21,187.5000,2940,2940,0,0,0.0,0,0.0,3.8500
SPXW,C,2025-11-14,7000.0000,2939,2939,0,0,0.0,0,0.0,0.2500
SPY,C,2025-11-13,682.0000,2938,2885,53,0,0.0,0,0.0,2.5800
AMD,P,2025-11-14,240.0000,2935,2928,7,0,0.0,0,0.0,0.5700
AMD,C,2025-11-14,255.0000,2931,2917,14,0,0.0,0,0.0,5.2400
SPXW,P,2025-11-13,6810.0000,2924,2924,0,0,0.0,0,0.0,7.7000
SPXW,C,2025-11-14,6875.0000,2923,2923,0,0,0.0,0,0.0,16.5000
SPXW,P,2025-11-13,6775.0000,2911,2911,0,0,0.0,0,0.0,3.3000
QQQ,P,2025-11-13,620.0000,2904,2731,173,0,0.0,0,0.0,2.7500
TSLA,P,2025-11-14,425.0000,2896,2896,0,0,0.0,0,0.0,4.2800
SPXW,C,2025-11-13,6845.0000,2882,2882,0,0,0.0,0,0.0,22.0200
VIX,C,2025-11-19,31.0000,2862,2862,0,0,0.0,0,0.0,0.1200
SPX,P,2025-12-19,4000.0000,2847,2847,0,0,0.0,0,0.0,0.7200
SPXW,C,2025-11-14,6850.0000,2835,2835,0,0,0.0,0,0.0,28.6000
VIX,P,2026-01-21,21.0000,2834,2834,0,0,0.0,0,0.0,3.0200
PLTR,C,2025-11-14,185.0000,2828,2720,108,0,0.0,0,0.0,2.1300
VIX,C,2026-01-21,21.0000,2817,2817,0,0,0.0,0,0.0,2.7600
VIX,C,2025-11-19,23.0000,2817,2817,0,0,0.0,0,0.0,0.2700
SPXW,C,2025-11-13,6910.0000,2814,2814,0,0,0.0,0,0.0,1.5700
IWM,P,2025-11-12,245.0000,2811,2650,161,0,0.0,0,0.0,1.0900
PLTR,P,2025-11-21,165.0000,2797,2797,0,0,0.0,0,0.0,1.3500
SPY,P,2025-11-13,684.0000,2790,2709,81,0,0.0,0,0.0,2.4800
VIX,C,2025-11-19,28.0000,2784,2784,0,0,0.0,0,0.0,0.1800
RUT,C,2025-12-19,2460.0000,2764,2764,0,0,0.0,0,0.0,69.2000
SPXW,C,2025-11-13,6895.0000,2763,2763,0,0,0.0,0,0.0,3.5000
VIX,C,2025-11-19,36.0000,2751,2751,0,0,0.0,0,0.0,0.0900
TSLA,C,2025-11-14,432.5000,2736,2732,4,0,0.0,0,0.0,6.0000
SPY,P,2025-11-13,680.0000,2736,2631,105,0,0.0,0,0.0,1.0000
SPY,C,2025-11-13,686.0000,2732,2597,135,0,0.0,0,0.0,0.7500
SPXW,P,2025-11-13,6860.0000,2731,2731,0,0,0.0,0,0.0,25.2000
RUT,P,2025-12-19,2460.0000,2730,2730,0,0,0.0,0,0.0,69.4000
SPXW,P,2025-11-13,6785.0000,2728,2728,0,0,0.0,0,0.0,4.0800
SPXW,P,2025-11-13,6640.0000,2725,2725,0,0,0.0,0,0.0,0.3800
MSFT,C,2025-12-19,585.0000,2714,2714,0,0,0.0,0,0.0,0.5500
SPX,P,2026-03-20,6000.0000,2693,2693,0,0,0.0,0,0.0,70.6000
SPXW,P,2025-11-13,6855.0000,2690,2690,0,0,0.0,0,0.0,22.0700
TSLA,C,2025-11-14,450.0000,2689,2637,52,0,0.0,0,0.0,1.4600
TSLA,C,2025-11-14,420.0000,2684,2684,0,0,0.0,0,0.0,13.7400
ARKK,C,2027-01-15,115.0000,2683,2683,0,0,0.0,0,0.0,4.5500
SPXW,P,2025-11-13,6765.0000,2675,2675,0,0,0.0,0,0.0,2.6000
XSP,P,2025-11-28,650.0000,2674,2674,0,0,0.0,0,0.0,1.1300
SPXW,C,2025-11-12,6980.0000,2646,2646,0,0,0.0,0,0.0,0.0500
SPXW,C,2025-11-13,6885.0000,2637,2637,0,0,0.0,0,0.0,5.5100
XSP,P,2025-11-21,650.0000,2632,2632,0,0,0.0,0,0.0,0.4800
NVDA,P,2025-11-14,185.0000,2621,2538,83,0,0.0,0,0.0,0.6000
SPXW,P,2025-11-12,6690.0000,2620,2620,0,0,0.0,0,0.0,0.0300
SPXW,P,2025-11-13,6755.0000,2610,2610,0,0,0.0,0,0.0,2.0000
SPX,C,2025-12-19,6900.0000,2602,2602,0,0,0.0,0,0.0,107.0800
VIX,C,2026-01-21,24.0000,2584,2584,0,0,0.0,0,0.0,2.1200
XSP,P,2025-11-12,680.0000,2580,2580,0,0,0.0,0,0.0,0.0200
SPXW,P,2025-11-12,6680.0000,2576,2576,0,0,0.0,0,0.0,0.0500
VIX,C,2026-01-21,29.0000,2565,2565,0,0,0.0,0,0.0,1.5100
SPXW,P,2025-11-21,6645.0000,2562,2562,0,0,0.0,0,0.0,13.1500
SPX,P,2025-12-19,6900.0000,2561,2561,0,0,0.0,0,0.0,135.6000
QQQ,C,2025-11-13,621.0000,2559,2475,84,0,0.0,0,0.0,2.3700
SPX,P,2025-11-21,6900.0000,2552,2552,0,0,0.0,0,0.0,81.8000
SLV,C,2025-11-12,48.0000,2545,2545,0,0,0.0,0,0.0,0.5500
SPX,C,2025-12-19,4000.0000,2535,2535,0,0,0.0,0,0.0,2860.0400
NIO,C,2027-01-15,10.0000,2535,2535,0,0,0.0,0,0.0,1.2200
SLV,C,2026-06-18,47.0000,2533,2533,0,0,0.0,0,0.0,6.1000
EOSE,C,2025-12-05,18.5000,2527,2527,0,0,0.0,0,0.0,1.2000
VIX,C,2025-12-17,100.0000,2520,2520,0,0,0.0,0,0.0,0.0800
VIX,P,2025-11-19,16.5000,2519,2519,0,0,0.0,0,0.0,0.1100
QQQ,P,2025-11-12,614.0000,2517,2507,10,0,0.0,0,0.0,0.0200
CORZ,P,2026-01-16,10.0000,2517,2517,0,0,0.0,0,0.0,0.2700
EWZ,C,2026-06-18,40.0000,2515,2515,0,0,0.0,0,0.0,0.6900
SPXW,P,2025-11-14,6850.0000,2510,2510,0,0,0.0,0,0.0,27.4900
CORZ,P,2026-01-16,14.0000,2510,2510,0,0,0.0,0,0.0,1.1400
RUTW,C,2025-12-19,2550.0000,2505,2505,0,0,0.0,0,0.0,33.4200
INTC,P,2026-01-16,32.0000,2503,2503,0,0,0.0,0,0.0,0.9200
VIX,C,2025-11-19,39.0000,2501,2501,0,0,0.0,0,0.0,0.0700
VIX,C,2025-12-17,110.0000,2500,2500,0,0,0.0,0,0.0,0.0700
RUTW,C,2025-12-19,2500.0000,2500,2500,0,0,0.0,0,0.0,57.9500
HPE,P,2026-12-18,18.0000,2500,2500,0,0,0.0,0,0.0,1.8400
SPX,C,2025-12-19,7000.0000,2494,2494,0,0,0.0,0,0.0,62.8000
NVDA,P,2025-11-14,187.5000,2480,2455,25,0,0.0,0,0.0,1.1000
SPY,C,2025-11-12,680.0000,2467,2464,3,0,0.0,0,0.0,3.0200
QQQ,C,2025-11-12,629.0000,2465,2465,0,0,0.0,0,0.0,0.0100
GLD,C,2025-11-12,387.0000,2465,2465,0,0,0.0,0,0.0,0.0600
SPXW,P,2025-11-13,6730.0000,2463,2463,0,0,0.0,0,0.0,1.2300
SPXW,C,2025-11-12,6815.0000,2456,2456,0,0,0.0,0,0.0,33.5000
AI,C,2025-11-14,16.5000,2455,2455,0,0,0.0,0,0.0,0.0400
CSCO,C,2025-11-14,80.0000,2452,2452,0,0,0.0,0,0.0,0.2800
SPXW,P,2025-11-13,6790.0000,2451,2451,0,0,0.0,0,0.0,4.6500
NIO,P,2027-01-15,10.0000,2445,2445,0,0,0.0,0,0.0,4.4500
SOFI,C,2025-11-14,32.0000,2444,2436,8,0,0.0,0,0.0,0.5500
CLF,P,2025-11-14,11.0000,2441,2441,0,0,0.0,0,0.0,0.2200
AI,C,2025-11-14,17.0000,2437,2437,0,0,0.0,0,0.0,0.0300
SPXW,P,2025-11-13,6735.0000,2433,2433,0,0,0.0,0,0.0,1.3300
PFE,C,2025-11-21,26.0000,2433,2432,1,0,0.0,0,0.0,0.3400
SPX,C,2025-12-19,6880.0000,2412,2412,0,0,0.0,0,0.0,119.0000
SPXW,P,2025-11-13,6815.0000,2405,2405,0,0,0.0,0,0.0,8.5000
SPX,P,2025-11-21,6800.0000,2404,2404,0,0,0.0,0,0.0,38.5000
XSP,C,2025-11-12,688.0000,2398,2398,0,0,0.0,0,0.0,0.0100
OPEN,C,2025-11-14,9.5000,2394,2394,0,0,0.0,0,0.0,0.2600
SPY,C,2025-11-13,687.0000,2393,2342,51,0,0.0,0,0.0,0.4900
QQQ,C,2025-11-12,628.0000,2389,2378,11,0,0.0,0,0.0,0.0100
NVDA,C,2025-11-21,200.0000,2378,2377,1,0,0.0,0,0.0,4.4900
INTC,C,2025-11-14,38.0000,2367,2367,0,0,0.0,0,0.0,0.6500
SPXW,P,2025-11-12,6525.0000,2356,2356,0,0,0.0,0,0.0,0.0300
NVDA,C,2025-11-14,210.0000,2344,2322,22,0,0.0,0,0.0,0.0400
VIX,C,2026-01-21,30.0000,2343,2343,0,0,0.0,0,0.0,1.4500
SPY,P,2025-11-12,675.0000,2340,2337,3,0,0.0,0,0.0,0.0200
SPX,P,2025-12-19,6880.0000,2328,2328,0,0,0.0,0,0.0,129.0000
PLTR,C,2025-11-14,202.5000,2328,2328,0,0,0.0,0,0.0,0.0900
AI,C,2025-11-21,16.0000,2322,2322,0,0,0.0,0,0.0,0.2700
AI,C,2025-11-21,17.0000,2321,2321,0,0,0.0,0,0.0,0.1400
SPX,P,2025-12-19,6500.0000,2310,2310,0,0,0.0,0,0.0,40.1000
SPX,C,2025-11-21,6950.0000,2305,2305,0,0,0.0,0,0.0,17.2600
NVDA,P,2025-11-14,195.0000,2302,2302,0,0,0.0,0,0.0,4.2300
SLV,C,2026-06-18,48.5000,2296,2296,0,0,0.0,0,0.0,5.3000
OPEN,C,2025-11-14,8.0000,2295,2289,6,0,0.0,0,0.0,1.0900
META,C,2025-11-14,610.0000,2293,2291,2,0,0.0,0,0.0,7.6300
SPXW,P,2025-11-14,6650.0000,2291,2291,0,0,0.0,0,0.0,1.4000
VIX,C,2025-12-17,30.0000,2290,2290,0,0,0.0,0,0.0,0.8300
SPY,P,2025-11-28,670.0000,2290,2290,0,0,0.0,0,0.0,3.3800
SPY,P,2025-11-13,669.0000,2281,2281,0,0,0.0,0,0.0,0.1100
SPY,P,2025-11-14,680.0000,2276,2221,55,0,0.0,0,0.0,1.6900
SPY,P,2026-01-16,590.0000,2271,2271,0,0,0.0,0,0.0,2.4400
IREN,C,2027-01-15,20.0000,2268,2268,0,0,0.0,0,0.0,40.5000
IREN,P,2027-01-15,20.0000,2265,2265,0,0,0.0,0,0.0,3.9800
SPXW,P,2025-11-13,6725.0000,2263,2263,0,0,0.0,0,0.0,1.0700
AMD,C,2025-11-14,262.5000,2262,2262,0,0,0.0,0,0.0,2.2200
TSLA,P,2025-11-14,435.0000,2260,2260,0,0,0.0,0,0.0,9.4300
QQQ,P,2025-11-12,612.0000,2258,2256,2,0,0.0,0,0.0,0.0100
TEVA,C,2025-12-19,24.0000,2258,2258,0,0,0.0,0,0.0,2.2900
NVDA,C,2025-11-14,207.5000,2256,2256,0,0,0.0,0,0.0,0.0700
SPXW,P,2025-11-13,6745.0000,2252,2252,0,0,0.0,0,0.0,1.6500
VIX,C,2026-02-18,55.0000,2251,2251,0,0,0.0,0,0.0,0.7300
RUTW,C,2025-12-26,2600.0000,2250,2250,0,0,0.0,0,0.0,27.1000
RUTW,C,2025-12-26,2650.0000,2250,2250,0,0,0.0,0,0.0,16.7000
AAPL,C,2025-11-14,277.5000,2245,2223,22,0,0.0,0,0.0,0.6200
TEVA,C,2025-12-19,17.0000,2239,2239,0,0,0.0,0,0.0,8.7600
CORZ,P,2026-02-20,16.0000,2233,2233,0,0,0.0,0,0.0,2.7000
CORZ,P,2025-12-19,17.0000,2233,2233,0,0,0.0,0,0.0,2.1700
WULF,C,2026-01-16,20.0000,2222,2222,0,0,0.0,0,0.0,0.5400
SPXW,C,2025-11-13,6940.0000,2219,2219,0,0,0.0,0,0.0,0.4000
SPXW,P,2025-11-12,6685.0000,2192,2192,0,0,0.0,0,0.0,0.0300
AMD,C,2025-11-14,257.5000,2187,2186,1,0,0.0,0,0.0,3.9800
SLV,C,2026-06-18,50.0000,2186,2186,0,0,0.0,0,0.0,4.9000
BITF,C,2026-01-16,4.0000,2166,2166,0,0,0.0,0,0.0,0.4200
SPX,P,2026-06-18,6700.0000,2157,2157,0,0,0.0,0,0.0,258.4500
SPXW,P,2025-11-13,6795.0000,2154,2154,0,0,0.0,0,0.0,5.3300
INTC,C,2025-12-19,38.0000,2143,2143,0,0,0.0,0,0.0,2.5800
SPXW,P,2025-11-13,6805.0000,2136,2136,0,0,0.0,0,0.0,6.7000
OPEN,C,2025-11-14,8.5000,2128,2094,34,0,0.0,0,0.0,0.7400
VIX,C,2025-11-19,19.0000,2121,2121,0,0,0.0,0,0.0,0.6500
AMD,P,2025-12-19,230.0000,2118,2118,0,0,0.0,0,0.0,6.6400
SPXW,C,2025-11-13,7075.0000,2115,2115,0,0,0.0,0,0.0,0.0500
BITF,C,2026-01-16,5.0000,2108,2108,0,0,0.0,0,0.0,0.2800
VIX,C,2025-12-17,19.0000,2104,2104,0,0,0.0,0,0.0,2.2000
CRWV,P,2025-11-14,85.0000,2103,2103,0,0,0.0,0,0.0,2.0000
LAES,C,2025-11-28,7.0000,2101,2101,0,0,0.0,0,0.0,0.1500
AMZN,C,2025-11-21,255.0000,2099,2002,97,0,0.0,0,0.0,1.2200
SPXW,P,2025-11-13,6740.0000,2094,2094,0,0,0.0,0,0.0,1.4100
SPXW,C,2025-11-12,6975.0000,2089,2089,0,0,0.0,0,0.0,0.0300
TSLA,P,2025-11-14,440.0000,2081,2080,1,0,0.0,0,0.0,12.4700
NVDA,C,2025-11-14,212.5000,2080,2080,0,0,0.0,0,0.0,0.0300
GOOG,C,2025-11-28,310.0000,2080,1954,126,0,0.0,0,0.0,1.0700
SPXW,P,2025-11-12,6900.0000,2076,2076,0,0,0.0,0,0.0,55.3000
META,C,2025-11-14,620.0000,2074,2074,0,0,0.0,0,0.0,3.4500
QQQ,C,2025-11-12,627.0000,2072,2064,8,0,0.0,0,0.0,0.0100
SPXW,P,2025-11-12,6670.0000,2072,2072,0,0,0.0,0,0.0,0.0500
SPXW,C,2025-12-31,6850.0000,2064,2064,0,0,0.0,0,0.0,160.4700
SPY,P,2025-11-12,677.0000,2064,2053,11,0,0.0,0,0.0,0.0200
SPXW,P,2025-11-14,6720.0000,2063,2063,0,0,0.0,0,0.0,3.4100
SPXW,C,2025-11-28,7000.0000,2051,2051,0,0,0.0,0,0.0,17.8000
AAPL,C,2025-11-14,280.0000,2049,2017,32,0,0.0,0,0.0,0.2200
SPX,P,2025-11-21,6850.0000,2045,2045,0,0,0.0,0,0.0,58.1200
PFE,C,2026-01-16,27.5000,2042,2042,0,0,0.0,0,0.0,0.5800
OPEN,C,2025-11-14,10.0000,2042,2042,0,0,0.0,0,0.0,0.1400
SOFI,C,2025-11-14,32.5000,2036,2034,2,0,0.0,0,0.0,0.3500
VIX,P,2025-12-17,22.0000,2035,2035,0,0,0.0,0,0.0,4.0800
SPY,C,2025-11-14,684.0000,2033,1887,146,0,0.0,0,0.0,2.4600
INTT,C,2025-11-21,10.0000,2031,2031,0,0,0.0,0,0.0,0.1000
VIX,P,2025-11-19,22.0000,2019,2019,0,0,0.0,0,0.0,4.0500
QQQ,P,2025-11-12,611.0000,2018,1914,104,0,0.0,0,0.0,0.0200
PRM,C,2026-01-16,25.0000,2018,2018,0,0,0.0,0,0.0,2.8500
XSP,C,2025-11-12,689.0000,2014,2014,0,0,0.0,0,0.0,0.0100
SPX,C,2026-01-16,6900.0000,2010,2010,0,0,0.0,0,0.0,165.7300
SPX,P,2026-06-18,5300.0000,2009,2009,0,0,0.0,0,0.0,63.1700
SPXW,C,2026-01-30,6900.0000,2007,2007,0,0,0.0,0,0.0,193.2400
AMZN,C,2025-11-14,250.0000,2006,1987,19,0,0.0,0,0.0,0.6700
SPXW,C,2025-12-31,7600.0000,2002,2002,0,0,0.0,0,0.0,2.2500
SPXW,C,2025-12-31,6825.0000,2001,2001,0,0,0.0,0,0.0,0.0000
RRC,P,2025-12-19,38.0000,2001,2001,0,0,0.0,0,0.0,1.4400
FHN,P,2025-11-21,22.0000,2000,2000,0,0,0.0,0,0.0,0.5400
FHN,P,2025-11-21,22.5000,2000,2000,0,0,0.0,0,0.0,0.9400
KOPN,C,2026-04-17,4.0000,2000,2000,0,0,0.0,0,0.0,0.5400
SPXW,C,2025-12-31,7900.0000,2000,2000,0,0,0.0,0,0.0,0.6500
SPXW,P,2025-11-21,6700.0000,2000,2000,0,0,0.0,0,0.0,19.5500
VIX,C,2025-12-17,47.5000,1980,1980,0,0,0.0,0,0.0,0.3200
TSLA,P,2025-11-14,427.5000,1979,1971,8,0,0.0,0,0.0,5.4800
BABA,C,2025-12-19,190.0000,1978,1978,0,0,0.0,0,0.0,2.0200
GOOG,C,2025-11-14,302.5000,1978,1978,0,0,0.0,0,0.0,0.0900
VIX,C,2026-02-18,80.0000,1956,1956,0,0,0.0,0,0.0,0.4000
META,P,2025-11-14,600.0000,1944,1923,21,0,0.0,0,0.0,2.7500
NIO,C,2025-11-21,7.0000,1943,1943,0,0,0.0,0,0.0,0.1000
SPX,P,2026-01-16,6900.0000,1942,1942,0,0,0.0,0,0.0,173.6300
SLV,C,2026-06-18,46.5000,1925,1925,0,0,0.0,0,0.0,6.3500
SPXW,C,2025-11-13,6935.0000,1922,1922,0,0,0.0,0,0.0,0.4500
VIX,C,2025-11-19,29.0000,1916,1916,0,0,0.0,0,0.0,0.1500
SQQQ,C,2025-11-21,14.0000,1913,1913,0,0,0.0,0,0.0,0.4400
SPXW,C,2025-11-13,6950.0000,1913,1913,0,0,0.0,0,0.0,0.2500
SPXW,C,2025-11-14,7060.0000,1891,1891,0,0,0.0,0,0.0,0.1500
GLD,C,2025-12-19,400.0000,1885,1885,0,0,0.0,0,0.0,7.4200
EQT,C,2025-11-21,61.0000,1885,1885,0,0,0.0,0,0.0,1.2500
QQQ,C,2025-11-14,622.0000,1883,1876,7,0,0.0,0,0.0,3.1000
TSLA,C,2025-11-14,445.0000,1881,1857,24,0,0.0,0,0.0,2.2600
SPY,P,2025-11-12,686.0000,1879,1864,15,0,0.0,0,0.0,3.3300
SPX,P,2025-12-19,6800.0000,1878,1878,0,0,0.0,0,0.0,99.3200
QQQ,P,2025-11-12,623.0000,1873,1862,11,0,0.0,0,0.0,2.9200
PLTR,C,2025-11-14,200.0000,1854,1853,1,0,0.0,0,0.0,0.1200
QQQ,C,2025-11-12,630.0000,1852,1842,10,0,0.0,0,0.0,0.0100
SPXW,P,2025-11-12,6660.0000,1847,1847,0,0,0.0,0,0.0,0.1000
GOOG,C,2025-11-14,307.5000,1841,1841,0,0,0.0,0,0.0,0.0300
SPXW,C,2025-11-12,6800.0000,1838,1838,0,0,0.0,0,0.0,49.4000
TSLA,P,2025-11-14,420.0000,1833,1825,8,0,0.0,0,0.0,2.8700
BABA,C,2025-12-19,180.0000,1824,1824,0,0,0.0,0,0.0,3.4300
SPXW,C,2025-11-13,6930.0000,1822,1822,0,0,0.0,0,0.0,0.5700
SLV,C,2026-03-20,47.5000,1822,1822,0,0,0.0,0,0.0,4.7000
VIX,C,2026-02-18,95.0000,1821,1821,0,0,0.0,0,0.0,0.3200
CSCO,C,2025-11-14,74.0000,1815,1815,0,0,0.0,0,0.0,1.7400
RDDT,C,2025-11-21,230.0000,1814,1814,0,0,0.0,0,0.0,1.5900
NVDA,C,2025-12-19,205.0000,1801,1801,0,0,0.0,0,0.0,6.8000
SPX,P,2025-12-19,6600.0000,1800,1800,0,0,0.0,0,0.0,52.9500
SPX,P,2026-03-20,5000.0000,1800,1800,0,0,0.0,0,0.0,22.4700
SPXW,P,2025-11-14,6050.0000,1800,1800,0,0,0.0,0,0.0,0.1000
SPXW,P,2025-11-12,6675.0000,1790,1790,0,0,0.0,0,0.0,0.0300
BYND,C,2025-11-14,1.5000,1788,1515,273,0,0.0,0,0.0,0.0200
AMD,C,2025-11-14,267.5000,1788,1788,0,0,0.0,0,0.0,1.2400
VIX,C,2025-11-19,16.0000,1776,1776,0,0,0.0,0,0.0,2.3500
IWM,C,2025-11-12,244.0000,1776,1644,132,0,0.0,0,0.0,0.1800
QQQ,C,2025-11-13,624.0000,1766,1718,48,0,0.0,0,0.0,1.1600
SPXW,P,2025-11-13,6720.0000,1766,1766,0,0,0.0,0,0.0,0.9800
RDDT,C,2026-01-16,200.0000,1760,1760,0,0,0.0,0,0.0,23.4700
SPY,P,2025-11-13,672.0000,1753,1753,0,0,0.0,0,0.0,0.1800
SPXW,C,2025-11-13,6960.0000,1753,1753,0,0,0.0,0,0.0,0.1700
XSP,P,2025-11-12,681.0000,1752,1752,0,0,0.0,0,0.0,0.0200
SPXW,C,2025-11-14,6870.0000,1740,1740,0,0,0.0,0,0.0,18.8400
SPXW,C,2025-11-14,6860.0000,1735,1735,0,0,0.0,0,0.0,23.6600
SPXW,C,2025-11-12,7000.0000,1734,1734,0,0,0.0,0,0.0,0.0300
PLTR,P,2025-11-14,185.0000,1733,1733,0,0,0.0,0,0.0,4.8000
GDX,C,2025-12-19,75.0000,1731,1731,0,0,0.0,0,0.0,6.9000
VIX,C,2026-02-18,32.0000,1731,1731,0,0,0.0,0,0.0,1.6600
SPX,C,2026-02-20,6925.0000,1729,1729,0,0,0.0,0,0.0,215.8000
QQQ,P,2025-11-12,613.0000,1729,1723,6,0,0.0,0,0.0,0.0200
TSLA,C,2025-11-14,455.0000,1725,1672,53,0,0.0,0,0.0,0.9200
SPXW,C,2025-11-12,6970.0000,1723,1723,0,0,0.0,0,0.0,0.0300
MSFT,C,2025-11-14,510.0000,1722,1703,19,0,0.0,0,0.0,4.0000
META,P,2026-01-16,540.0000,1722,1722,0,0,0.0,0,0.0,8.0700
SPY,P,2025-11-14,683.0000,1721,1673,48,0,0.0,0,0.0,2.7600
PLTR,P,2025-11-14,180.0000,1720,1718,2,0,0.0,0,0.0,2.5800
WULF,C,2025-11-14,13.5000,1716,1716,0,0,0.0,0,0.0,0.2000
SPXW,C,2025-11-12,6960.0000,1712,1712,0,0,0.0,0,0.0,0.0300
SPX,P,2026-01-16,6700.0000,1709,1709,0,0,0.0,0,0.0,107.8900
VIX,C,2025-11-19,19.5000,1709,1709,0,0,0.0,0,0.0,0.5400
OPEN,C,2025-11-21,9.0000,1705,1705,0,0,0.0,0,0.0,0.8100
QQQ,P,2025-11-14,615.0000,1703,1700,3,0,0.0,0,0.0,2.0500
SPX,C,2026-03-20,5000.0000,1700,1700,0,0,0.0,0,0.0,1914.9300
SPX,C,2026-03-20,6000.0000,1700,1700,0,0,0.0,0,0.0,979.9000
AAPL,P,2025-11-14,270.0000,1700,1663,37,0,0.0,0,0.0,0.6500
NIO,C,2025-11-14,7.0000,1692,1692,0,0,0.0,0,0.0,0.0200
META,C,2025-11-14,650.0000,1690,1556,134,0,0.0,0,0.0,0.2600
TSLA,P,2025-11-14,432.5000,1689,1689,0,0,0.0,0,0.0,7.6100
SOFI,C,2025-11-14,31.5000,1689,1689,0,0,0.0,0,0.0,0.8400
QQQ,P,2025-11-12,610.0000,1683,1674,9,0,0.0,0,0.0,0.0100
CSCO,C,2025-11-14,78.0000,1682,1682,0,0,0.0,0,0.0,0.5100
SPXW,P,2025-11-12,6655.0000,1680,1680,0,0,0.0,0,0.0,0.0300
VIX,C,2025-12-17,12.0000,1680,1680,0,0,0.0,0,0.0,7.2900
GOOG,C,2025-11-21,230.0000,1671,1671,0,0,0.0,0,0.0,57.0900
SPXW,C,2025-11-12,7020.0000,1670,1670,0,0,0.0,0,0.0,0.0300
AMD,C,2025-11-21,260.0000,1662,1661,1,0,0.0,0,0.0,7.4500
TSLA,C,2025-11-14,437.5000,1661,1659,2,0,0.0,0,0.0,4.1000
NVDA,C,2025-11-21,195.0000,1658,1652,6,0,0.0,0,0.0,6.4200
BABA,C,2025-11-21,175.0000,1658,1658,0,0,0.0,0,0.0,0.5700
SPX,P,2025-11-21,6500.0000,1656,1656,0,0,0.0,0,0.0,4.6200
SPX,C,2025-11-21,6800.0000,1654,1654,0,0,0.0,0,0.0,92.0000
PLTR,C,2025-11-14,220.0000,1654,1654,0,0,0.0,0,0.0,0.0200
TSLA,C,2025-11-14,470.0000,1653,1649,4,0,0.0,0,0.0,0.2200
SPY,P,2025-11-12,672.0000,1652,1652,0,0,0.0,0,0.0,0.0100
XSP,P,2025-11-14,665.0000,1652,1652,0,0,0.0,0,0.0,0.1400
FXI,C,2026-01-16,41.0000,1649,1649,0,0,0.0,0,0.0,1.4400
SPX,P,2026-03-20,6100.0000,1643,1643,0,0,0.0,0,0.0,80.8000
SLV,C,2026-06-18,46.0000,1638,1638,0,0,0.0,0,0.0,6.6100
AMD,C,2025-11-21,270.0000,1637,1637,0,0,0.0,0,0.0,4.3200
SPX,P,2026-01-16,6000.0000,1635,1635,0,0,0.0,0,0.0,27.2900
XLF,P,2025-11-21,50.0000,1621,1621,0,0,0.0,0,0.0,0.0400
GLD,C,2025-11-12,386.0000,1621,1621,0,0,0.0,0,0.0,0.2700
TAN,C,2025-12-19,54.0000,1617,1617,0,0,0.0,0,0.0,2.0000
XLF,P,2025-11-21,52.5000,1617,1617,0,0,0.0,0,0.0,0.1700
SPXW,C,2025-11-13,6835.0000,1613,1613,0,0,0.0,0,0.0,28.2800
META,C,2025-11-14,630.0000,1609,1597,12,0,0.0,0,0.0,1.3600
SPX,P,2025-11-21,6650.0000,1608,1608,0,0,0.0,0,0.0,12.3400
SPX,P,2026-01-16,6830.0000,1607,1607,0,0,0.0,0,0.0,146.4000
